ID,Manufacturer,Model,Prod. year,Category,Leather interior,Fuel type,Engine volume,Meterage_KM,Cylinders,Gear box type,Drive wheels,Doors,Steering wheel,Color,Airbags,Price
45806596,TOYOTA,Prius 2014,2014,Sedan,Yes,Hybrid,1.8,0,12,Tiptronic,Front,4,Left-hand drive,Black,12,7997
44677324,DODGE,Dart Limited,2013,Sedan,Yes,Petrol,1.4 Turbo,180000,4,Manual,Front,4,Left-hand drive,Black,12,16308
45802666,HYUNDAI,Santa FE,2015,Jeep,Yes,Diesel,2,95200,4,Automatic,Front,4,Left-hand drive,Grey,4,37580
45756033,MERCEDES-BENZ,S 350,2007,Sedan,Yes,Petrol,3.5,165000,6,Automatic,Rear,4,Left-hand drive,Black,0,31361
45656394,TOYOTA,Prius,2010,Hatchback,Yes,Hybrid,1.8,396350,4,Automatic,Front,4,Left-hand drive,Black,12,6429
45733572,HYUNDAI,Sonata,2015,Sedan,Yes,Petrol,2,60304,4,Automatic,Front,4,Left-hand drive,Black,4,42369
45732700,HYUNDAI,Sonata,2016,Sedan,Yes,LPG,2,195432,4,Automatic,Front,4,Left-hand drive,Silver,4,15681
44527023,VOLKSWAGEN,Jetta,2013,Sedan,No,Petrol,2,94400,4,Tiptronic,Front,4,Left-hand drive,Black,8,16308
45765817,MAZDA,CX-9,2016,Sedan,Yes,Petrol,2.5,154862,4,Automatic,All Wheel Drive,4,Left-hand drive,Red,12,3293
45766759,NISSAN,X-Trail,2018,Pickup,Yes,Petrol,2.5,18794,12,Automatic,All Wheel Drive,5,Left-hand drive,Black,12,30000
45118059,VOLKSWAGEN,Golf,2000,Sedan,No,Petrol,1.6,197457,4,Manual,Front,4,Left-hand drive,White,4,5331
45810332,CHRYSLER,200,2015,Sedan,Yes,Petrol,3.6,132502,6,Automatic,Rear,4,Left-hand drive,Black,12,3293
45803101,HYUNDAI,Santa FE,2013,Jeep,Yes,Diesel,2,80758,4,Automatic,Front,4,Left-hand drive,Silver,4,31913
45757596,HONDA,Accord,2019,Coupe,Yes,Petrol,1.5,16666,4,Automatic,Front,4,Left-hand drive,Black,12,2587
45216902,TOYOTA,Prius,2011,Sedan,Yes,Petrol,1.8,268800,4,Automatic,Front,4,Left-hand drive,Black,8,19757
45306127,VOLKSWAGEN,Passat,2012,Sedan,Yes,Petrol,2.5,154000,5,Tiptronic,Front,4,Left-hand drive,Silver,10,15681
45758096,LEXUS,GX 460,2012,Jeep,Yes,Petrol,4.6,255406,8,Automatic,All Wheel Drive,4,Left-hand drive,Black,0,12858
45772557,TOYOTA,Highlander,2010,Sedan,Yes,Hybrid,3.3,264877,6,Automatic,All Wheel Drive,4,Left-hand drive,White,12,4861
45765886,NISSAN,March,2002,Sedan,No,Petrol,1.2,0,4,Automatic,Front,4,Left-hand drive,Golden,0,5900
45809611,TOYOTA,Aqua,2018,Hatchback,Yes,Petrol,1.5,5000,4,Automatic,Front,4,Left-hand drive,Green,4,57030
45809307,TOYOTA,Aqua,2012,Hatchback,Yes,Hybrid,1.5,120570,4,Automatic,Front,4,Left-hand drive,Blue,4,14009
45812658,CHEVROLET,Cruze,2014,Sedan,Yes,Diesel,2.0 Turbo,164800,4,Tiptronic,Front,4,Left-hand drive,Black,10,14113
45803706,HYUNDAI,Tucson,2016,Jeep,Yes,Diesel,1.7,140000,4,Automatic,Front,4,Left-hand drive,White,4,35269
45804188,JAGUAR,XF,2013,Sedan,Yes,Diesel,2.2,74438,4,Automatic,Front,4,Left-hand drive,White,4,50297
45802073,HYUNDAI,H1,2012,Universal,Yes,Diesel,2.5,205425,4,Automatic,Front,4,Left-hand drive,Yellow,4,19369
45523464,TOYOTA,CHR,2018,Jeep,Yes,Petrol,2,22816,4,Automatic,Front,4,Left-hand drive,Grey,12,2195
45778858,CHEVROLET,Cruze,2014,Sedan,No,Petrol,1.4,88886,4,Automatic,Front,4,Left-hand drive,Black,0,12544
45800821,MERCEDES-BENZ,C 180,1994,Sedan,No,Petrol,1.8,0,4,Automatic,Rear,4,Left-hand drive,Black,4,4800
45591127,CHEVROLET,Cruze,2013,Sedan,No,Petrol,1.4 Turbo,80000,4,Automatic,Front,4,Left-hand drive,Silver,8,14740
45733441,HYUNDAI,Sonata,2017,Sedan,Yes,Petrol,2,64652,4,Automatic,Front,4,Left-hand drive,Black,4,48575
45803219,HYUNDAI,Sonata,2015,Sedan,Yes,Petrol,2,676825,4,Automatic,Front,4,Left-hand drive,White,4,9418
45805028,HYUNDAI,Tucson,2011,Jeep,Yes,Diesel,2,73326,4,Automatic,Front,4,Left-hand drive,Silver,4,15367
45789384,TOYOTA,Prius,2011,Hatchback,No,Hybrid,1.8,255000,4,Manual,Front,2,Left-hand drive,White,12,7056
45793480,TOYOTA,Prius,2008,Hatchback,Yes,Hybrid,1.5,243200,4,Manual,Front,4,Left-hand drive,White,8,17249
45768530,AUDI,A4,2004,Sedan,Yes,Petrol,1.8 Turbo,259200,4,Tiptronic,All Wheel Drive,4,Left-hand drive,Grey,6,9300
44896336,LEXUS,IS 200,2017,Sedan,Yes,Petrol,2.0 Turbo,35200,4,Tiptronic,Rear,4,Left-hand drive,White,6,68994
45809821,MERCEDES-BENZ,ML 350,2006,Jeep,Yes,LPG,3.5,240000,6,Tiptronic,All Wheel Drive,4,Left-hand drive,Grey,12,21953
45733727,HYUNDAI,Sonata,2016,Sedan,Yes,Petrol,2,48042,4,Automatic,Front,4,Left-hand drive,White,4,52696
45806409,TOYOTA,Corolla,2011,Sedan,Yes,Petrol,1.8,239907,4,Automatic,Front,4,Left-hand drive,Grey,12,2901
45633666,FORD,Fusion,2013,Sedan,Yes,Hybrid,2,320554,4,Automatic,Front,4,Left-hand drive,White,0,3763
45805255,BMW,325,2005,Sedan,Yes,Petrol,2.5,162000,6,Tiptronic,Rear,4,Right-hand drive,White,12,12544
45784915,BMW,330,2011,Sedan,Yes,Petrol,3,70000,6,Tiptronic,Rear,4,Left-hand drive,White,12,18817
45788465,MERCEDES-BENZ,E 350,2011,Sedan,Yes,Diesel,3.0 Turbo,80000,6,Tiptronic,Rear,4,Left-hand drive,Black,12,47042
45781994,TOYOTA,Prius,2010,Sedan,Yes,Hybrid,1.8,147000,4,Automatic,Front,4,Left-hand drive,Black,10,15367
45779324,FORD,Fusion TITANIUM,2013,Sedan,Yes,Petrol,2.0 Turbo,135000,4,Tiptronic,Front,4,Left-hand drive,Silver,0,20665
42971782,CHEVROLET,Cruze,2018,Sedan,No,Petrol,1.4 Turbo,15333,4,Automatic,Front,4,Left-hand drive,White,8,16935
45744767,DAEWOO,Lacetti,2009,Sedan,Yes,Petrol,1.6,159634,4,Automatic,Front,4,Left-hand drive,Silver,4,4180
45815573,FORD,Transit,1999,Microbus,No,Diesel,2.5,123000,4,Manual,Rear,4,Left-hand drive,White,4,14426
45789143,LAND ROVER,Freelander,2004,Jeep,Yes,Petrol,2.5,458495,4,Automatic,All Wheel Drive,4,Left-hand drive,Green,6,4704
45759738,TOYOTA,Prius,2010,Sedan,No,Hybrid,1.5,265000,4,Automatic,Front,4,Left-hand drive,Golden,12,10349
45788787,HYUNDAI,Elantra,2016,Sedan,No,Petrol,1.8,113600,4,Tiptronic,Front,5,Left-hand drive,Grey,6,19757
45550870,TOYOTA,Prius,2007,Hatchback,No,Hybrid,1.5,176000,4,Automatic,Front,4,Left-hand drive,Black,4,12858
45780691,NISSAN,Tiida,2012,Sedan,No,Petrol,1.8,60000,4,Automatic,Front,4,Left-hand drive,Silver,6,11290
45802910,HYUNDAI,Santa FE,2016,Jeep,Yes,Diesel,2,146492,4,Automatic,Front,4,Left-hand drive,Black,4,44711
45621121,MERCEDES-BENZ,E 250,2014,Sedan,Yes,Petrol,2.1,94000,4,Tiptronic,All Wheel Drive,4,Left-hand drive,Black,10,50178
45766619,LEXUS,GX 470,2009,Jeep,Yes,Petrol,4.7,264339,8,Automatic,All Wheel Drive,4,Left-hand drive,Black,0,30734
45759230,LEXUS,GX 470,2008,Jeep,Yes,Petrol,4.7,280354,8,Automatic,All Wheel Drive,4,Left-hand drive,White,0,862
45780243,TOYOTA,Ist,2003,Sedan,No,Petrol,1.3,157000,4,Automatic,Front,4,Right-hand drive,Black,6,10349
45629200,FORD,Fusion,2015,Sedan,Yes,Hybrid,2,100747,4,Automatic,Front,4,Left-hand drive,Green,0,2666
45793331,CHEVROLET,Spark,2017,Sedan,Yes,Petrol,1,33118,4,Automatic,Front,4,Left-hand drive,White,4,13172
45661237,LEXUS,RX 450,2010,Jeep,Yes,Hybrid,3.5,186005,6,Automatic,All Wheel Drive,4,Left-hand drive,Silver,12,13328
45750626,HONDA,Cr-v,2015,Jeep,Yes,Petrol,2.4,80288,4,Automatic,All Wheel Drive,4,Left-hand drive,Brown,12,5331
45802053,HYUNDAI,Genesis,2010,Coupe,Yes,Petrol,2,104022,4,Automatic,Front,4,Left-hand drive,White,4,19610
45804410,JEEP,Compass,2011,Jeep,Yes,Petrol,2.4,40056,4,Automatic,Front,4,Left-hand drive,Grey,4,35234
45792209,HYUNDAI,Sonata,2015,Sedan,No,Petrol,2.4,0,4,Automatic,Front,4,Left-hand drive,Silver,0,15053
41195623,MITSUBISHI,L 200,2007,Jeep,No,Diesel,2.5,135000,4,Manual,All Wheel Drive,4,Left-hand drive,White,2,32929
45482027,LEXUS,CT 200h,2012,Hatchback,Yes,Hybrid,1.8,98000,4,Automatic,Front,4,Left-hand drive,Carnelian red,10,21326
40585671,HYUNDAI,Sonata,2013,Sedan,No,Petrol,2.4,83000,4,Tiptronic,Front,4,Left-hand drive,Silver,8,80
45714920,FORD,Fusion,2016,Sedan,No,Petrol,2.5,41000,4,Tiptronic,Front,4,Left-hand drive,Grey,12,14740
45797140,HYUNDAI,H1,2016,Minivan,Yes,Diesel,2.5,110189,4,Automatic,Front,4,Left-hand drive,Silver,4,41387
45650081,TOYOTA,Camry,2019,Sedan,Yes,Hybrid,2.5,39552,4,Automatic,Front,4,Left-hand drive,Black,12,251
45527158,FORD,Transit Connect,2004,Pickup,No,Diesel,1.8,235000,4,Manual,Front,4,Left-hand drive,White,4,7840
45636731,SUBARU,XV,2015,Jeep,Yes,Petrol,2,250005,4,Automatic,All Wheel Drive,4,Left-hand drive,Black,0,19444
45764959,MERCEDES-BENZ,E 350,2010,Sedan,Yes,Diesel,3.5,229904,6,Automatic,All Wheel Drive,4,Left-hand drive,Black,12,470
45612049,SUBARU,Forester,2011,Jeep,No,Petrol,2.5,118500,4,Tiptronic,All Wheel Drive,4,Left-hand drive,Grey,6,14113
45631351,BMW,X5,2011,Jeep,Yes,Diesel,3,207694,6,Automatic,All Wheel Drive,4,Left-hand drive,Black,0,10036
45092576,FORD,Transit,2010,Pickup,No,Diesel,2.2 Turbo,285000,4,Manual,Front,4,Left-hand drive,White,2,15210
45792698,TOYOTA,Prius,2011,Sedan,No,Hybrid,1.8,284800,4,Automatic,Front,4,Left-hand drive,Black,8,16621
45717450,TOYOTA,Prius,2008,Hatchback,Yes,Hybrid,1.5,212465,4,Automatic,Front,4,Left-hand drive,Brown,8,10663
45720809,TOYOTA,Aqua g soft leather sele,2013,Hatchback,Yes,Hybrid,1.5,130000,4,Manual,Front,4,Right-hand drive,Red,8,13172
45798710,HONDA,Cr-v,2000,Jeep,No,Petrol,2,213000,4,Automatic,All Wheel Drive,4,Right-hand drive,Silver,6,7840
45759435,OPEL,Meriva,2006,Hatchback,No,Diesel,1.3,180000,4,Manual,Front,4,Left-hand drive,Green,8,9408
45617184,TOYOTA,RAV 4,2016,Jeep,No,Petrol,2.5,188800,4,Automatic,All Wheel Drive,4,Left-hand drive,Black,4,54882
45795966,NISSAN,Elgrand,1999,Minivan,No,Petrol,3.5,150000,6,Tiptronic,Rear,4,Right-hand drive,Beige,12,12544
45772635,NISSAN,Rogue,2016,Jeep,Yes,Petrol,2.5,152282,4,Automatic,All Wheel Drive,4,Left-hand drive,Silver,12,862
45761819,NISSAN,Tiida,2007,Hatchback,Yes,Petrol,1.5,105000,4,Manual,Front,4,Right-hand drive,Silver,4,8467
45803984,HYUNDAI,Tucson,2018,Jeep,Yes,Diesel,1.7,29709,4,Automatic,Front,4,Left-hand drive,Black,4,58507
45810111,TOYOTA,Aqua,2015,Hatchback,Yes,Petrol,1.5,28000,4,Automatic,Front,4,Left-hand drive,Black,4,53317
45619033,MERCEDES-BENZ,E 350,2012,Sedan,Yes,Diesel,3.5,240987,6,Automatic,All Wheel Drive,4,Left-hand drive,Black,12,1646
45754998,TOYOTA,Prius,2013,Hatchback,Yes,Hybrid,1.5,153235,4,Automatic,Front,4,Left-hand drive,Red,12,3293
45733567,HYUNDAI,Sonata,2015,Sedan,Yes,Petrol,2,52878,4,Automatic,Front,4,Left-hand drive,Black,4,42987
45641714,TOYOTA,Camry,2014,Sedan,Yes,Hybrid,2.5,115312,4,Automatic,Front,4,Left-hand drive,Grey,12,706
42142140,TOYOTA,Prius V,2012,Hatchback,Yes,Hybrid,1.8,14136,4,Automatic,Front,4,Left-hand drive,Grey,8,17876
45808760,CHEVROLET,Malibu,2016,Sedan,No,Petrol,1.5 Turbo,73450,4,Tiptronic,Front,4,Left-hand drive,White,12,24462
45649819,TOYOTA,Camry,2019,Sedan,Yes,Hybrid,2.5,39552,4,Automatic,Front,4,Left-hand drive,Black,12,251
45756978,HONDA,FIT,2006,Hatchback,No,Petrol,1.5,185000,4,Manual,Front,4,Right-hand drive,White,2,9722
45797545,HYUNDAI,Elantra,2012,Sedan,Yes,Petrol,1.6,160156,4,Automatic,Front,4,Left-hand drive,White,4,20266
45749184,KIA,Sorento,2003,Jeep,No,Petrol,2.4 Turbo,167000,4,Manual,All Wheel Drive,4,Left-hand drive,Grey,2,7840
45732822,HYUNDAI,Sonata,2016,Sedan,Yes,LPG,2,520461,4,Automatic,Front,4,Left-hand drive,Orange,4,10036
45733585,MITSUBISHI,Pajero IO,2000,Jeep,No,Petrol,2,158000,4,Automatic,All Wheel Drive,4,Left-hand drive,White,2,8781
45763676,MAZDA,CX-7,2011,Jeep,Yes,Petrol,2.3,184576,4,Automatic,All Wheel Drive,4,Left-hand drive,Black,12,470
45784851,FORD,Transit Connect,2003,Pickup,No,Diesel,1.8,230000,4,Manual,Front,2,Left-hand drive,White,4,8467
45765910,BMW,114,2018,Sedan,Yes,Petrol,2,38282,4,Automatic,All Wheel Drive,4,Left-hand drive,White,12,10192
45769763,KIA,Optima,2013,Sedan,Yes,Petrol,2,0,4,Tiptronic,Front,4,Left-hand drive,Black,0,13000
45806500,TOYOTA,Camry,2013,Sedan,Yes,Hybrid,2.5,131400,4,Automatic,Front,4,Left-hand drive,Blue,12,7213
45803699,HYUNDAI,Tucson,2016,Jeep,Yes,Diesel,1.7,110000,4,Automatic,Front,4,Left-hand drive,Grey,4,33243
45792264,SUBARU,Forester,2002,Hatchback,No,LPG,2.0 Turbo,100000,4,Automatic,All Wheel Drive,4,Right-hand drive,Silver,8,8781
45714352,LEXUS,RX 400,2008,Jeep,Yes,Hybrid,3.3,175000,6,Automatic,All Wheel Drive,4,Left-hand drive,Black,12,31831
45729988,SSANGYONG,REXTON,2016,Jeep,Yes,Diesel,2.2,146978,4,Automatic,Front,4,Left-hand drive,Silver,4,40340
45809632,HONDA,Civic,2018,Sedan,Yes,Petrol,2,17741,4,Automatic,Front,4,Left-hand drive,Black,4,56509
45769264,LEXUS,GX 470,2008,Jeep,Yes,Petrol,4.7,218126,8,Automatic,All Wheel Drive,4,Left-hand drive,Black,0,282
45810201,CHEVROLET,Malibu,2012,Sedan,Yes,Petrol,2,124590,4,Automatic,Front,4,Left-hand drive,Black,4,17923
45808456,FORD,C-MAX,2012,Hatchback,No,Hybrid,2,144000,4,Automatic,Front,4,Left-hand drive,Grey,6,8938
44571717,BMW,535,2010,Sedan,Yes,Petrol,3.0 Turbo,179554,6,Tiptronic,Rear,4,Left-hand drive,Grey,6,29793
45647833,TOYOTA,Camry,2019,Sedan,Yes,Hybrid,2.5,9626,4,Automatic,Front,4,Left-hand drive,Black,12,3450
45816627,TOYOTA,Passo,2008,Hatchback,No,Petrol,1,112000,3,Automatic,Front,4,Right-hand drive,Yellow,4,6586
45808805,MERCEDES-BENZ,Sprinter,2000,Microbus,No,Petrol,3.2,100000,6,Manual,Rear,4,Left-hand drive,White,1,10349
45771962,BMW,320,2001,Coupe,No,Diesel,2.0 Turbo,142000,4,Manual,Rear,2,Left-hand drive,Blue,4,10663
44104417,TOYOTA,Aqua,2014,Hatchback,No,Hybrid,1.5,139000,4,Manual,Front,4,Right-hand drive,White,2,15210
45396266,LEXUS,ES 300,2014,Sedan,Yes,Hybrid,2.5,77000,4,Automatic,Front,4,Left-hand drive,Grey,12,46101
45203976,FORD,Transit,2000,Pickup,No,Diesel,2.5 Turbo,190000,4,Manual,Rear,4,Left-hand drive,White,6,14113
45016325,FORD,Focus,2014,Sedan,No,Petrol,2,105000,4,Automatic,Front,4,Left-hand drive,Grey,6,9722
45603148,KIA,Sportage,2012,Jeep,Yes,Diesel,2.0 Turbo,65000,4,Tiptronic,Front,4,Left-hand drive,White,5,14426
45803416,HYUNDAI,Sonata,2015,Sedan,Yes,LPG,2,595426,4,Automatic,Front,4,Left-hand drive,Orange,4,9252
45789745,BMW,320 DIESEL,2002,Sedan,No,Diesel,2.0 Turbo,280000,4,Manual,Rear,4,Left-hand drive,Black,8,10036
45772454,TOYOTA,Vitz,2005,Hatchback,No,Petrol,1.5,121000,4,Manual,Front,4,Right-hand drive,Silver,2,10976
45791947,HONDA,Cr-v,2005,Jeep,No,Petrol,2.4,118000,4,Automatic,All Wheel Drive,4,Left-hand drive,Silver,6,17249
45656054,LEXUS,RX 450,2016,Jeep,Yes,Hybrid,3.5,0,6,Automatic,Front,4,Left-hand drive,Grey,12,34811
45772579,MERCEDES-BENZ,E 300,2017,Sedan,Yes,Petrol,2,35874,4,Automatic,All Wheel Drive,4,Left-hand drive,Black,12,470
45799874,BMW,318 სასწრაფოდ,2002,Coupe,Yes,Petrol,1.8,95000,4,Manual,Rear,2,Left-hand drive,Black,4,8467
45776268,ISUZU,Rodeo,2000,Jeep,No,Petrol,3.2,331000,6,Automatic,All Wheel Drive,4,Left-hand drive,Carnelian red,6,7840
45802978,HYUNDAI,Santa FE,2012,Jeep,Yes,Diesel,2,196764,4,Automatic,Front,4,Left-hand drive,Black,4,25810
44296233,MITSUBISHI,Pajero IO,2001,Jeep,No,Petrol,2,131000,4,Automatic,All Wheel Drive,4,Left-hand drive,White,0,60
45809423,TOYOTA,Corolla,2014,Sedan,Yes,Petrol,1.8,196010,4,Automatic,Front,4,Left-hand drive,Silver,12,5175
45648256,TOYOTA,Camry,2012,Sedan,Yes,Hybrid,2.5,159379,4,Automatic,Front,4,Left-hand drive,White,12,3136
45504123,HONDA,Insight,2009,Sedan,No,LPG,1.3,173102,4,Tiptronic,Front,4,Left-hand drive,White,8,15053
45773920,KIA,Sportage,2020,Sedan,Yes,Petrol,2.4,2741,4,Automatic,All Wheel Drive,2,Left-hand drive,Silver,12,12074
45731379,AUDI,A5,2009,Coupe,Yes,Petrol,3.2,100000,6,Tiptronic,All Wheel Drive,2,Left-hand drive,Black,6,24462
45703116,VOLKSWAGEN,Jetta,1999,Sedan,Yes,Petrol,2,252026,4,Manual,Front,4,Left-hand drive,Black,4,4500
45802769,HYUNDAI,Santa FE,2016,Jeep,Yes,Diesel,2,142000,4,Automatic,Front,4,Left-hand drive,White,4,40471
45732684,HYUNDAI,Sonata,2015,Sedan,Yes,LPG,2,42875,4,Automatic,Front,4,Left-hand drive,White,4,9418
45774722,BMW,X6,2011,Jeep,Yes,Petrol,3.5 Turbo,208000,6,Tiptronic,All Wheel Drive,4,Left-hand drive,Black,12,36065
45804919,BMW,X5,2011,Jeep,Yes,Diesel,3,192382,6,Automatic,All Wheel Drive,4,Left-hand drive,Silver,0,31361
45638801,NISSAN,Juke,2012,Sedan,Yes,Petrol,1.6,136712,4,Automatic,All Wheel Drive,4,Left-hand drive,White,0,470
45803414,HYUNDAI,Sonata,2015,Sedan,Yes,LPG,2,377240,4,Automatic,Front,4,Left-hand drive,Orange,4,9252
45768874,NISSAN,Versa,2014,Hatchback,Yes,Petrol,1.6,72208,4,Automatic,Front,4,Left-hand drive,Black,12,3136
45803182,HYUNDAI,Sonata,2014,Sedan,Yes,LPG,2,430076,4,Automatic,Front,4,Left-hand drive,Silver,4,10036
45503321,HONDA,FIT Sport,2009,Hatchback,No,Petrol,1.5,198000,4,Automatic,Front,4,Left-hand drive,Blue,0,14269
45759311,AUDI,A4,2014,Sedan,Yes,Petrol,2,81818,4,Automatic,All Wheel Drive,4,Left-hand drive,Blue,0,5018
45596573,TOYOTA,Camry SE,2014,Sedan,Yes,Petrol,2.5,91468,4,Automatic,Front,4,Left-hand drive,White,8,19601
45755554,FORD,Fusion,2017,Sedan,Yes,Petrol,1.5,74603,4,Automatic,Front,4,Left-hand drive,Black,12,4704
45796370,HONDA,Cr-v,2011,Jeep,No,Petrol,2.4,120000,4,Tiptronic,All Wheel Drive,4,Left-hand drive,Grey,8,17876
45809676,CHEVROLET,Cruze,2014,Sedan,Yes,Petrol,1.8,78296,4,Automatic,Front,4,Left-hand drive,Black,4,16766
45721257,HONDA,FIT,2006,Hatchback,No,Petrol,1.3,0,4,Automatic,Front,4,Right-hand drive,Silver,4,30
43865619,TOYOTA,Camry,2013,Sedan,Yes,Hybrid,2.5,65000,4,Automatic,Front,4,Left-hand drive,Black,12,30734
45809030,DAEWOO,Lacetti,2009,Sedan,Yes,Petrol,1.6,52020,4,Automatic,Front,4,Left-hand drive,White,4,7056
45768920,MERCEDES-BENZ,E 350,2009,Sedan,Yes,Diesel,3.5,109139,6,Automatic,Rear,4,Left-hand drive,Black,12,5018
45732613,HYUNDAI,Santa FE,2016,Jeep,Yes,Diesel,2,105645,4,Automatic,Front,4,Left-hand drive,White,4,54458
45695491,TOYOTA,Prius V,2013,Minivan,Yes,Hybrid,1.8,212000,4,Manual,Front,4,Left-hand drive,White,10,23521
45766531,TOYOTA,Camry,2020,Sedan,Yes,Petrol,2.5,4130,4,Automatic,Front,4,Left-hand drive,White,12,39829
45789907,KIA,Carnival,2011,Minivan,Yes,Diesel,2.2,100842,4,Automatic,Front,4,Left-hand drive,White,4,12513
45769279,HONDA,Step Wagon Pada,2004,Minivan,No,Petrol,2,330000,4,Automatic,Front,2,Right-hand drive,White,2,9408
45764772,TOYOTA,Tundra,2016,Jeep,Yes,Petrol,5.7,54875,8,Automatic,Rear,4,Left-hand drive,Grey,12,11290
44916663,CHEVROLET,Cruze,2014,Sedan,No,Petrol,1.4 Turbo,170000,4,Manual,Front,4,Left-hand drive,White,10,17249
45789454,TOYOTA,Aqua,2013,Hatchback,No,Hybrid,1.5,186000,4,Automatic,Front,4,Right-hand drive,Silver,0,15053
45807165,OPEL,Vectra,1997,Sedan,No,CNG,1.6,777777777,4,Automatic,Front,4,Left-hand drive,Beige,2,2700
45811101,LEXUS,CT 200h,2011,Hatchback,Yes,Hybrid,1.8,122302,4,Automatic,Front,4,Left-hand drive,Black,0,5959
45649019,TOYOTA,Camry,2014,Sedan,Yes,Hybrid,2.5,109798,4,Automatic,Front,4,Left-hand drive,White,12,5488
45798052,HYUNDAI,Elantra,2010,Sedan,Yes,Petrol,1.6,198425,4,Automatic,Front,4,Left-hand drive,Silver,4,11274
45806755,VOLKSWAGEN,Jetta,2015,Sedan,Yes,Petrol,1.8,67000,4,Tiptronic,Front,4,Right-hand drive,Black,12,21000
45729643,HYUNDAI,Elantra,2016,Sedan,Yes,Petrol,1.6,94401,4,Automatic,Front,4,Left-hand drive,White,4,28532
45797949,DODGE,Dart GT 2.4,2015,Sedan,Yes,Petrol,2.4,48000,4,Automatic,Front,4,Left-hand drive,White,4,18189
45800528,TOYOTA,Prius,2008,Sedan,Yes,Hybrid,1.5,241885,4,Automatic,Front,4,Left-hand drive,White,6,10976
45816345,OPEL,Vectra B,1996,Hatchback,No,Petrol,1.8,260000,4,Manual,Front,4,Left-hand drive,Green,2,4704
45647961,MERCEDES-BENZ,ML 350,2012,Jeep,Yes,Diesel,3.5,224118,6,Automatic,All Wheel Drive,4,Left-hand drive,White,12,94
45809896,TOYOTA,Aqua,2012,Hatchback,Yes,Petrol,1.5,157160,4,Automatic,Front,4,Left-hand drive,Blue,4,12607
45740308,HONDA,Cr-v,2002,Jeep,Yes,CNG,2,187000,4,Manual,All Wheel Drive,4,Right-hand drive,Silver,8,9095
45813829,DODGE,Challenger,2013,Coupe,Yes,Petrol,3.6,232853,6,Automatic,Rear,2,Left-hand drive,Black,12,3058
45815368,HONDA,Stream,2004,Minivan,No,Petrol,1.7,0,4,Automatic,Front,4,Right-hand drive,Silver,4,6899
45781369,FORD,Transit,2014,Microbus,No,Diesel,2.2 Turbo,142256,4,Manual,Rear,4,Left-hand drive,White,2,36065
45810943,CHEVROLET,Cruze,2015,Sedan,Yes,Petrol,1.8,187862,4,Automatic,Front,4,Left-hand drive,Black,12,392
45732742,HYUNDAI,Sonata,2014,Sedan,Yes,LPG,2,325829,4,Automatic,Front,4,Left-hand drive,Silver,4,10036
45813251,TOYOTA,Camry,2017,Sedan,Yes,Petrol,2.5,60666,4,Automatic,Front,4,Left-hand drive,Grey,12,549
45797449,HYUNDAI,Elantra,2007,Sedan,Yes,Petrol,1.6,129080,4,Automatic,Front,4,Left-hand drive,Silver,4,10986
45770268,OPEL,Astra,1998,Pickup,No,Diesel,2.0 Turbo,300000,4,Manual,Front,4,Left-hand drive,Carnelian red,4,6272
45635109,VOLKSWAGEN,Jetta,2012,Sedan,Yes,Diesel,2,203440,4,Automatic,Front,4,Left-hand drive,Black,12,941
45770134,LEXUS,GX 460,2010,Jeep,Yes,Petrol,4.6,155821,8,Automatic,All Wheel Drive,4,Left-hand drive,Black,0,39829
45647925,TOYOTA,Camry,2013,Sedan,Yes,Hybrid,2.5,232032,4,Automatic,Front,4,Left-hand drive,Silver,12,392
45808475,CHEVROLET,Equinox,2014,Jeep,Yes,Petrol,2.4,179995,4,Automatic,All Wheel Drive,4,Left-hand drive,Blue,12,3920
45813761,TOYOTA,Prius,2018,Sedan,Yes,Hybrid,1.8,0,4,Automatic,Front,4,Left-hand drive,Black,12,9879
45808694,ACURA,TLX,2015,Sedan,Yes,Petrol,2.4,83099,4,Automatic,Front,4,Left-hand drive,Black,12,3450
45761280,TOYOTA,Ist,2011,Hatchback,No,Petrol,1.8,99000,4,Automatic,Front,4,Left-hand drive,White,0,15681
45731484,HYUNDAI,H1,2014,Minivan,Yes,Diesel,2.5,152000,4,Automatic,Front,4,Left-hand drive,Black,4,29087
45766389,FORD,Escape,2011,Jeep,Yes,Hybrid,2.5,168966,4,Automatic,All Wheel Drive,4,Left-hand drive,White,0,3607
45648484,BMW,X5,2014,Jeep,Yes,Diesel,3,0,6,Automatic,All Wheel Drive,4,Left-hand drive,Black,0,10349
45725003,SSANGYONG,Actyon,2011,Jeep,Yes,Diesel,2,127654,4,Automatic,Front,4,Left-hand drive,Silver,4,22357
45759857,LEXUS,GX 460,2016,Jeep,Yes,Petrol,4.6,155976,8,Automatic,All Wheel Drive,4,Left-hand drive,White,0,31988
45619055,MERCEDES-BENZ,E 350,2014,Sedan,Yes,Diesel,3.5,153115,6,Automatic,All Wheel Drive,4,Left-hand drive,Black,12,188
45810005,NISSAN,March,2013,Hatchback,Yes,Petrol,1.2,46000,4,Automatic,Front,4,Left-hand drive,Black,4,15470
44916461,LEXUS,GX 460,2015,Jeep,Yes,Petrol,4.6,44808,8,Tiptronic,All Wheel Drive,4,Left-hand drive,Silver,10,97219
45730598,HYUNDAI,Elantra,2012,Sedan,Yes,Petrol,1.6,144757,4,Automatic,Front,4,Left-hand drive,Grey,4,19974
